FileName,Class_Label,Primary_Manufacturing_Label,Density_g_cc,Ultimate_Tensile_Strength_Average_MPa,Melting_Point_C
shaft_collar_0142.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0143.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0144.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0145.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0146.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0147.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0148.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0149.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0150.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0151.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0152.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0153.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0154.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0155.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0156.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0157.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0158.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0159.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0160.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0161.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0162.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0163.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0164.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0165.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0166.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0167.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0168.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0169.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0170.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0171.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0172.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0173.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0174.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0175.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0176.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0177.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0178.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0179.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0180.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0181.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0182.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0183.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0184.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0185.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0186.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0187.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0188.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0189.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0190.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0191.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0192.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0193.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0194.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0195.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0196.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0197.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0198.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0199.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0200.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0201.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0202.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0203.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0204.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0205.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0206.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0207.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0208.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0209.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0210.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0211.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0212.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0213.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0214.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0215.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0216.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0217.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0218.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0219.stl_128.binvox,7,0,0.93075785,-0.126285725,0.008851809
shaft_collar_0220.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0221.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0222.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0223.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0224.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0225.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0226.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0227.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0228.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0229.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0230.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0231.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0232.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0233.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0234.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0235.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0236.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0237.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0238.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0239.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0240.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0241.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0242.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0243.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0244.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0245.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0246.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0247.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0248.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0249.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0250.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0251.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0252.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0253.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0254.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0255.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0256.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0257.stl_128.binvox,7,0,0.721305733,0.430496058,0.652002265
shaft_collar_0258.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0259.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0260.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0261.stl_128.binvox,7,0,0.770396073,1.304277689,1.043922075
shaft_collar_0262.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0263.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0264.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0265.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0266.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0267.stl_128.binvox,7,2,-1.386306193,-1.231721091,-1.416128421
shaft_collar_0268.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0269.stl_128.binvox,7,0,0.727851112,0.288252537,0.652002265
shaft_collar_0270.stl_128.binvox,7,0,0.723923885,0.491457567,0.652002265
shaft_collar_0271.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0272.stl_128.binvox,7,0,-0.96412927,-0.240080542,-0.600131279
shaft_collar_0273.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0274.stl_128.binvox,7,0,-0.937947756,-0.744029018,-0.760918893
shaft_collar_0275.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0276.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
shaft_collar_0277.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0278.stl_128.binvox,7,0,0.770396073,1.019790646,0.983626719
shaft_collar_0279.stl_128.binvox,7,2,-1.471396116,-1.193924955,-1.327695233
shaft_collar_0280.stl_128.binvox,7,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0000.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0001.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0002.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0003.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0004.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0005.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0006.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0007.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0008.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0009.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0010.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0011.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0012.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0013.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0014.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0015.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0016.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0017.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0018.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0019.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0020.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0021.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0022.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0023.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0024.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0025.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0026.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0027.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0028.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0029.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0030.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0031.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0032.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0033.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0034.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0035.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0036.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0037.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0038.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0039.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0040.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0041.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0042.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0043.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0044.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0045.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0046.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0047.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0048.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0049.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0050.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0051.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0052.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0053.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0054.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0055.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0056.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0057.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0058.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0059.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0060.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0061.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0062.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0063.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0064.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0065.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0066.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0067.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0068.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0069.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0070.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0071.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0072.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0073.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0074.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0075.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0076.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0077.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0078.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0079.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0080.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0081.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0082.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0083.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0084.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0085.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0086.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0087.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0088.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0089.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0090.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0091.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0092.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0093.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0094.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0095.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0096.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0097.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0098.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0099.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0100.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0101.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0102.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0103.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0104.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0105.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0106.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0107.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0108.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0109.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0110.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0111.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0112.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0113.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0114.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0115.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0116.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0117.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0118.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0119.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0120.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0121.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0122.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0123.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0124.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0125.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0126.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0127.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0128.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0129.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0130.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0131.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0132.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0133.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0134.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0135.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0136.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0137.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0138.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0139.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0140.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0141.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0142.stl_128.binvox,8,0,0.723923885,0.491457567,0.652002265
socket_head_screws_0143.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0144.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0145.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0146.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0147.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0148.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0149.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0150.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0151.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0152.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0153.stl_128.binvox,8,2,-1.543068012,-1.381279993,-1.448285943
socket_head_screws_0154.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0155.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0156.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0157.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0158.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0159.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0160.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0161.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0162.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0163.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0164.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0165.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0166.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0167.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0168.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0169.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0170.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0171.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0172.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0173.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0174.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0175.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0176.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0177.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0178.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0179.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0180.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0181.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0182.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
socket_head_screws_0183.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0184.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
socket_head_screws_0185.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0186.stl_128.binvox,8,0,0.744214559,2.365007948,0.983626719
